Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit
ORD107845,2023-01-23,CUST2774,Keyboard,Office Supplies,West,7,1843.3,0.0,12903.1,3173.93
ORD107020,2023-01-23,CUST1029,Keyboard,Office Supplies,West,4,1852.03,0.05,7037.71,1860.66
ORD106851,2023-01-23,CUST2114,Study Table,Furniture,Central,1,7067.7,0.2,5654.16,1557.88
ORD111736,2023-01-23,CUST1424,Bookshelf,Furniture,East,2,5598.01,0.15,9516.62,2833.52
ORD107279,2023-01-23,CUST3227,Bookshelf,Furniture,Central,1,5300.19,0.15,4505.16,1232.89
ORD108203,2023-01-24,CUST1486,Keyboard,Office Supplies,West,4,1749.23,0.0,6996.92,1633.25
ORD108271,2023-01-24,CUST1790,Desk Lamp,Furniture,West,1,1794.2,0.15,1525.07,445.21
ORD101429,2023-01-24,CUST3134,Smartphone Y,Electronics,West,5,21583.35,0.1,97125.08,19789.43
ORD107084,2023-01-24,CUST1822,Mouse,Office Supplies,South,2,889.95,0.15,1512.92,370.02
ORD111308,2023-01-24,CUST1368,Bluetooth Speaker,Accessories,West,4,3041.93,0.0,12167.72,3328.12
ORD109015,2023-01-24,CUST1979,Desk Lamp,Furniture,West,3,1722.05,0.25,3874.61,1068.64
ORD100886,2023-01-25,CUST2859,Study Table,Furniture,North,3,6858.29,0.05,19546.13,5743.84
ORD105639,2023-01-25,CUST3395,Desk Lamp,Furniture,East,1,1688.89,0.05,1604.45,441.24
ORD101052,2023-01-25,CUST3332,Smartphone X,Electronics,East,5,33715.41,0.05,160148.2,30138.43
ORD108298,2023-01-25,CUST3928,Smart Watch,Accessories,West,2,6510.93,0.05,12370.77,3337.74
ORD103458,2023-01-25,CUST1770,Smart Watch,Accessories,East,2,7110.29,0.05,13509.55,3420.86
ORD110810,2023-01-25,CUST3055,Desk Lamp,Furniture,North,2,1782.55,0.25,2673.82,811.77
ORD109976,2023-01-25,CUST1318,Notebook Pack,Stationery,North,1,441.45,0.1,397.3,141.78
ORD103246,2023-01-25,CUST2646,Mouse,Office Supplies,West,6,901.9,0.2,4329.12,1132.79
ORD110037,2023-01-25,CUST2694,Printer,Office Supplies,West,2,12415.71,0.15,21106.71,4910.8
ORD109497,2023-01-25,CUST1671,Printer,Office Supplies,East,5,12829.01,0.25,48108.79,11335.44
ORD107725,2023-01-25,CUST2163,Wireless Headphones,Accessories,North,2,4140.83,0.25,6211.24,1623.66
ORD106492,2023-01-25,CUST2468,Study Table,Furniture,North,6,7227.28,0.1,39027.31,11694.48
ORD100689,2023-01-25,CUST2911,Printer,Office Supplies,South,3,12042.32,0.15,30707.92,8063.11
ORD105378,2023-01-25,CUST3488,Laptop Pro 14,Electronics,East,3,85933.37,0.0,257800.11,45447.61
ORD102690,2023-01-25,CUST1021,Notebook Pack,Stationery,Central,1,450.78,0.0,450.78,161.76
ORD104071,2023-01-26,CUST3775,Notebook Pack,Stationery,North,1,463.54,0.15,394.01,140.52
ORD105463,2023-01-26,CUST2699,Study Table,Furniture,East,7,6626.8,0.1,41748.84,12732.06
ORD107104,2023-01-26,CUST3404,Smartphone Y,Electronics,North,3,22722.53,0.0,68167.59,12701.7
ORD108948,2023-01-26,CUST1760,Tablet Plus,Electronics,North,1,29193.23,0.05,27733.57,4969.04
ORD109608,2023-01-26,CUST2918,Tablet Plus,Electronics,West,4,27080.92,0.0,108323.68,19663.3
ORD106186,2023-01-26,CUST3120,Smartphone Y,Electronics,South,5,21536.39,0.0,107681.95,21294.01
ORD110921,2023-01-26,CUST1909,Notebook Pack,Stationery,North,2,440.32,0.0,880.64,338.45
ORD109065,2023-01-26,CUST3041,Keyboard,Office Supplies,Central,6,1785.62,0.2,8570.98,2251.5
ORD108538,2023-01-26,CUST2978,Pen Set,Stationery,West,2,255.05,0.05,484.6,176.12
ORD102894,2023-01-26,CUST2431,Tablet Plus,Electronics,North,1,27772.75,0.2,22218.2,4018.4
ORD106220,2023-01-26,CUST2144,Bookshelf,Furniture,South,4,5648.3,0.05,21463.54,5809.6
ORD109225,2023-01-26,CUST1147,Laptop Air 13,Electronics,North,1,64561.88,0.1,58105.69,9898.0
ORD102423,2023-01-26,CUST2757,Notebook Pack,Stationery,West,4,443.94,0.2,1420.61,536.43
ORD100230,2023-01-27,CUST2110,Study Table,Furniture,Central,4,7050.87,0.15,23972.96,6771.96
ORD111173,2023-01-27,CUST1949,Office Chair,Furniture,West,8,8708.3,0.05,66183.08,18392.68
ORD109406,2023-01-27,CUST3111,Tablet Plus,Electronics,South,1,26781.23,0.05,25442.17,4630.79
ORD104253,2023-01-27,CUST1085,Printer,Office Supplies,South,4,12656.13,0.0,50624.52,12154.04
ORD106221,2023-01-27,CUST1425,Laptop Pro 14,Electronics,East,1,88878.78,0.2,71103.02,14418.58
ORD109103,2023-01-27,CUST3920,Bookshelf,Furniture,North,1,5491.21,0.15,4667.53,1313.21
ORD111203,2023-01-27,CUST3133,Desk Lamp,Furniture,East,1,1728.52,0.05,1642.09,456.7
ORD103602,2023-01-27,CUST2173,Tablet Plus,Electronics,East,2,28474.14,0.15,48406.04,10063.79
ORD109164,2023-01-27,CUST2819,Tablet Plus,Electronics,East,3,27526.78,0.0,82580.34,16802.58
ORD110194,2023-01-27,CUST2577,Smart Watch,Accessories,South,6,6384.29,0.25,28729.3,7813.51
ORD101007,2023-01-27,CUST2907,Keyboard,Office Supplies,West,1,1868.64,0.05,1775.21,412.18
ORD105102,2023-01-27,CUST1237,Mouse,Office Supplies,North,3,955.18,0.15,2435.71,580.88
ORD111322,2023-01-27,CUST1439,Printer,Office Supplies,South,2,12400.26,0.0,24800.52,5926.28
ORD104749,2023-01-28,CUST1138,Desk Lamp,Furniture,East,1,1749.42,0.1,1574.48,481.45
ORD107870,2023-01-28,CUST1118,Desk Lamp,Furniture,North,1,1825.85,0.0,1825.85,542.34
ORD110936,2023-01-28,CUST3741,Laptop Air 13,Electronics,East,1,64015.04,0.05,60814.29,12333.37
ORD101473,2023-01-28,CUST1425,Smart Watch,Accessories,Central,5,6521.8,0.15,27717.65,7183.24
ORD100665,2023-01-28,CUST1145,Mouse,Office Supplies,Central,5,874.46,0.0,4372.3,1046.79
ORD109239,2023-01-28,CUST1519,Mouse,Office Supplies,North,1,851.68,0.25,638.76,161.8
ORD110796,2023-01-28,CUST2080,Laptop Air 13,Electronics,Central,3,65712.55,0.0,197137.65,36378.5
ORD100681,2023-01-28,CUST1905,Bluetooth Speaker,Accessories,South,3,3229.93,0.15,8236.32,2196.41
ORD102181,2023-01-28,CUST2018,Smartphone X,Electronics,East,2,34787.62,0.0,69575.24,14361.86
ORD104619,2023-01-29,CUST3905,Laptop Air 13,Electronics,North,3,65039.9,0.25,146339.78,25605.4
ORD106924,2023-01-29,CUST2872,Office Chair,Furniture,North,6,8472.6,0.0,50835.6,14976.51
ORD101025,2023-01-29,CUST1265,Study Table,Furniture,Central,1,7355.18,0.15,6251.9,1773.7
ORD108515,2023-01-29,CUST3507,Bluetooth Speaker,Accessories,West,1,2982.11,0.15,2534.79,651.08
ORD101123,2023-01-29,CUST2387,Mouse,Office Supplies,East,3,903.27,0.05,2574.32,612.96
ORD105898,2023-01-29,CUST2454,Printer,Office Supplies,Central,4,12225.19,0.05,46455.72,11658.29
ORD100456,2023-01-29,CUST3264,Printer,Office Supplies,South,6,11868.98,0.1,64092.49,15538.14
ORD106297,2023-01-29,CUST1088,Tablet Plus,Electronics,North,8,25163.42,0.1,181176.62,36976.54
ORD100993,2023-01-29,CUST1925,Smart Watch,Accessories,East,5,6540.12,0.1,29430.54,8024.23
ORD110264,2023-01-29,CUST1508,Wireless Headphones,Accessories,East,1,4789.79,0.0,4789.79,1332.05
ORD106304,2023-01-29,CUST3196,Printer,Office Supplies,Central,2,12791.35,0.0,25582.7,6236.31
ORD104436,2023-01-29,CUST3126,Printer,Office Supplies,East,1,12487.38,0.15,10614.27,2653.41
ORD101893,2023-01-29,CUST3656,Bluetooth Speaker,Accessories,South,5,3281.22,0.0,16406.1,4746.4
ORD108418,2023-01-29,CUST3806,Keyboard,Office Supplies,Central,2,1780.74,0.1,3205.33,833.05
ORD110627,2023-01-29,CUST2577,Mouse,Office Supplies,West,1,923.15,0.15,784.68,180.6
ORD101281,2023-01-29,CUST2191,Desk Lamp,Furniture,South,2,1691.02,0.05,3212.94,984.28
ORD107560,2023-01-30,CUST3157,Smartphone Y,Electronics,West,1,22147.51,0.1,19932.76,3542.78
ORD104175,2023-01-30,CUST2829,Wireless Headphones,Accessories,South,2,4480.02,0.15,7616.03,2034.21
ORD110085,2023-01-30,CUST2922,Backpack,Stationery,West,1,1765.09,0.2,1412.07,514.48
ORD104334,2023-01-30,CUST2149,Office Chair,Furniture,West,3,8795.56,0.0,26386.68,8017.32
ORD111796,2023-01-30,CUST3566,Notebook Pack,Stationery,South,4,469.36,0.0,1877.44,680.94
ORD104021,2023-01-30,CUST3032,Pen Set,Stationery,West,2,243.21,0.0,486.42,171.15
ORD110075,2023-01-31,CUST1323,Pen Set,Stationery,West,7,245.37,0.1,1545.83,591.08
ORD102731,2023-01-31,CUST2177,Office Chair,Furniture,West,2,8128.69,0.05,15444.51,4446.77
ORD111996,2023-01-31,CUST3150,Bookshelf,Furniture,South,1,5362.2,0.1,4825.98,1480.43
ORD111568,2023-01-31,CUST2289,Backpack,Stationery,West,3,1774.12,0.1,4790.12,1722.48
ORD102806,2023-01-31,CUST1076,Smartphone Y,Electronics,South,3,22044.18,0.1,59519.29,10543.15
ORD103761,2023-01-31,CUST2191,Office Chair,Furniture,Central,7,8229.11,0.0,57603.77,17552.14
ORD111865,2023-01-31,CUST2101,Bluetooth Speaker,Accessories,South,2,3096.25,0.2,4954.0,1339.68
ORD106172,2023-01-31,CUST1025,Bluetooth Speaker,Accessories,West,1,3192.15,0.1,2872.94,758.93
ORD105974,2023-01-31,CUST1218,Office Chair,Furniture,North,3,9001.72,0.2,21604.13,6050.02
ORD106356,2023-01-31,CUST2543,Printer,Office Supplies,Central,1,13136.33,0.05,12479.51,2892.3
ORD108285,2023-01-31,CUST3071,Bookshelf,Furniture,East,2,5272.87,0.25,7909.3,2334.6
ORD111583,2023-02-01,CUST3866,Pen Set,Stationery,East,1,260.58,0.15,221.49,79.14
ORD105141,2023-02-01,CUST2238,Notebook Pack,Stationery,West,1,444.4,0.0,444.4,167.59
ORD100910,2023-02-01,CUST3948,Office Chair,Furniture,East,4,8964.6,0.0,35858.4,9899.75
ORD103088,2023-02-01,CUST2582,Bluetooth Speaker,Accessories,East,5,3218.8,0.1,14484.6,3836.85
ORD108961,2023-02-01,CUST3064,Pen Set,Stationery,South,2,254.1,0.1,457.38,164.56
ORD111978,2023-02-01,CUST1665,Smartphone Y,Electronics,North,4,21977.83,0.15,74724.62,12917.03
ORD102206,2023-02-01,CUST3806,Printer,Office Supplies,South,3,11927.18,0.0,35781.54,9652.57
ORD106105,2023-02-01,CUST2915,Study Table,Furniture,East,3,6976.07,0.0,20928.21,5999.89
ORD110529,2023-02-01,CUST3156,Office Chair,Furniture,Central,2,8193.84,0.15,13929.53,3957.13
ORD111258,2023-02-01,CUST1825,Mouse,Office Supplies,Central,5,933.75,0.15,3968.44,1040.86
ORD107778,2023-02-01,CUST3334,Smartphone Y,Electronics,Central,3,22227.38,0.15,56679.82,11561.55
ORD105122,2023-02-01,CUST2358,Laptop Pro 14,Electronics,South,3,84860.93,0.1,229124.51,39535.17
ORD102855,2023-02-02,CUST1357,Bluetooth Speaker,Accessories,South,2,3242.83,0.25,4864.24,1408.57
ORD108086,2023-02-02,CUST2342,Office Chair,Furniture,North,2,8589.72,0.1,15461.5,4664.22
ORD104576,2023-02-02,CUST1406,Tablet Plus,Electronics,North,4,29833.92,0.0,119335.68,24073.28
ORD110953,2023-02-02,CUST1317,Smartphone X,Electronics,West,6,32851.36,0.1,177397.34,36560.37
ORD107404,2023-02-02,CUST1179,Desk Lamp,Furniture,West,1,1821.92,0.25,1366.44,405.21
ORD111704,2023-02-03,CUST2849,Notebook Pack,Stationery,South,1,444.02,0.2,355.22,130.25
ORD109627,2023-02-03,CUST3454,Bookshelf,Furniture,South,1,5769.06,0.05,5480.61,1523.74
ORD110578,2023-02-03,CUST3165,Smart Watch,Accessories,West,2,6125.75,0.1,11026.35,3108.02
ORD100566,2023-02-03,CUST2360,Notebook Pack,Stationery,South,1,484.4,0.15,411.74,150.8
ORD100696,2023-02-03,CUST1168,Study Table,Furniture,North,3,6952.62,0.15,17729.18,5045.34
ORD110501,2023-02-03,CUST2488,Backpack,Stationery,North,7,1864.95,0.05,12401.92,4462.87
ORD101002,2023-02-03,CUST1160,Pen Set,Stationery,West,5,264.92,0.1,1192.14,425.43
ORD104267,2023-02-03,CUST3439,Desk Lamp,Furniture,Central,4,1827.63,0.0,7310.52,2075.42
ORD104682,2023-02-04,CUST3522,Study Table,Furniture,West,6,6781.97,0.2,32553.46,9508.82
ORD100048,2023-02-04,CUST1031,Wireless Headphones,Accessories,South,3,4180.32,0.0,12540.96,3268.97
ORD104621,2023-02-04,CUST1438,Notebook Pack,Stationery,West,3,450.41,0.0,1351.23,516.74
ORD109847,2023-02-04,CUST1441,Bluetooth Speaker,Accessories,East,5,3295.67,0.0,16478.35,4252.89
ORD110605,2023-02-04,CUST2877,Smartphone Y,Electronics,West,5,22473.28,0.1,101129.76,20965.85
ORD110263,2023-02-04,CUST1821,Smartphone X,Electronics,South,2,31441.17,0.1,56594.11,9905.0
ORD100384,2023-02-04,CUST1350,Mouse,Office Supplies,South,4,836.17,0.15,2842.98,696.03
ORD106912,2023-02-04,CUST3314,Mouse,Office Supplies,East,1,864.22,0.05,821.01,217.47
ORD101421,2023-02-04,CUST2887,Keyboard,Office Supplies,West,4,1790.0,0.1,6444.0,1501.88
ORD101637,2023-02-05,CUST1999,Backpack,Stationery,South,8,1789.77,0.05,13602.25,4829.44
ORD103756,2023-02-05,CUST1453,Printer,Office Supplies,North,2,12035.16,0.15,20459.77,5252.56
ORD101690,2023-02-05,CUST1376,Wireless Headphones,Accessories,East,5,4585.76,0.0,22928.8,6522.99
ORD111352,2023-02-05,CUST1988,Study Table,Furniture,West,1,6729.2,0.0,6729.2,1823.97
ORD100280,2023-02-05,CUST2672,Mouse,Office Supplies,West,4,914.9,0.1,3293.64,826.61
ORD104374,2023-02-05,CUST1804,Smart Watch,Accessories,North,2,6339.54,0.2,10143.26,2569.48
ORD108402,2023-02-05,CUST1047,Bluetooth Speaker,Accessories,East,1,3408.31,0.0,3408.31,959.76
ORD110828,2023-02-05,CUST1879,Desk Lamp,Furniture,North,5,1762.82,0.0,8814.1,2413.65
ORD106066,2023-02-05,CUST1717,Laptop Air 13,Electronics,West,3,66253.57,0.1,178884.64,31318.39
ORD109888,2023-02-05,CUST3465,Keyboard,Office Supplies,North,8,1885.48,0.15,12821.26,3368.8
ORD111264,2023-02-06,CUST1013,Smartphone Y,Electronics,West,3,21849.97,0.0,65549.91,12134.9
ORD107157,2023-02-06,CUST3306,Bluetooth Speaker,Accessories,South,5,3346.33,0.2,13385.32,3608.81
ORD100409,2023-02-06,CUST1043,Smart Watch,Accessories,East,7,6245.48,0.1,39346.52,11399.95
ORD101255,2023-02-06,CUST1145,Office Chair,Furniture,West,3,8636.67,0.1,23319.01,6763.36
ORD105586,2023-02-06,CUST3968,Bluetooth Speaker,Accessories,West,1,3484.62,0.15,2961.93,800.75
ORD101199,2023-02-06,CUST3770,Laptop Air 13,Electronics,West,4,66501.52,0.15,226105.17,39487.66
ORD108797,2023-02-06,CUST1202,Laptop Pro 14,Electronics,South,4,85835.92,0.0,343343.68,68660.12
ORD100226,2023-02-07,CUST3438,Printer,Office Supplies,East,2,12562.25,0.1,22612.05,5547.03
ORD101195,2023-02-07,CUST3077,Bluetooth Speaker,Accessories,Central,1,3319.09,0.05,3153.14,875.13
ORD106369,2023-02-07,CUST2442,Smartphone X,Electronics,West,2,31324.66,0.15,53251.92,9587.28
ORD110652,2023-02-07,CUST3714,Wireless Headphones,Accessories,South,2,4383.88,0.15,7452.6,1866.98
ORD102053,2023-02-07,CUST3761,Smartphone X,Electronics,North,6,31469.15,0.0,188814.9,33496.01
ORD111912,2023-02-07,CUST2164,Smart Watch,Accessories,South,2,6437.36,0.1,11587.25,3222.29
ORD107724,2023-02-07,CUST3209,Mouse,Office Supplies,West,4,913.89,0.0,3655.56,983.01
ORD106691,2023-02-07,CUST2281,Keyboard,Office Supplies,East,1,1687.28,0.1,1518.55,349.52
ORD106839,2023-02-08,CUST3659,Wireless Headphones,Accessories,West,1,4651.44,0.15,3953.72,1036.19
ORD101107,2023-02-08,CUST3074,Printer,Office Supplies,North,4,12176.06,0.0,48704.24,11437.76
ORD101976,2023-02-08,CUST2216,Smartphone Y,Electronics,West,3,21378.93,0.25,48102.59,8272.83
ORD103275,2023-02-08,CUST2368,Study Table,Furniture,West,7,7036.71,0.1,44331.27,12319.52
ORD101292,2023-02-08,CUST1193,Smart Watch,Accessories,East,2,6552.2,0.2,10483.52,3030.39
ORD105367,2023-02-08,CUST3712,Tablet Plus,Electronics,East,2,27403.73,0.05,52067.09,9753.13
ORD100467,2023-02-08,CUST1852,Laptop Pro 14,Electronics,South,2,84324.77,0.15,143352.11,28283.79
ORD110825,2023-02-08,CUST2617,Bluetooth Speaker,Accessories,South,8,3210.63,0.15,21832.28,6271.16
ORD111941,2023-02-08,CUST3922,Backpack,Stationery,East,2,1872.82,0.05,3558.36,1357.65
ORD108093,2023-02-08,CUST1833,Wireless Headphones,Accessories,West,3,4427.37,0.25,9961.58,2842.17
ORD103752,2023-02-08,CUST1099,Bluetooth Speaker,Accessories,Central,1,3164.15,0.1,2847.74,816.02
ORD106082,2023-02-08,CUST2389,Pen Set,Stationery,West,3,247.72,0.2,594.53,209.98
ORD105821,2023-02-09,CUST3563,Desk Lamp,Furniture,South,2,1826.43,0.05,3470.22,966.67
ORD101211,2023-02-09,CUST3545,Smart Watch,Accessories,West,5,6840.78,0.0,34203.9,9892.87
ORD109507,2023-02-09,CUST1123,Printer,Office Supplies,East,2,13213.36,0.05,25105.38,6705.63
ORD103504,2023-02-09,CUST3229,Bookshelf,Furniture,South,3,5645.3,0.0,16935.9,5116.21
ORD103045,2023-02-09,CUST2864,Laptop Air 13,Electronics,South,4,57419.89,0.1,206711.6,43036.8
ORD111055,2023-02-09,CUST3447,Laptop Air 13,Electronics,North,2,66692.43,0.15,113377.13,23501.72
ORD102260,2023-02-09,CUST2675,Bookshelf,Furniture,East,5,5226.19,0.15,22211.31,6588.07
ORD108829,2023-02-09,CUST3431,Backpack,Stationery,North,2,1887.96,0.15,3209.53,1198.87
ORD101191,2023-02-09,CUST2248,Office Chair,Furniture,West,2,8497.22,0.05,16144.72,4686.7
ORD103788,2023-02-09,CUST1472,Smart Watch,Accessories,East,2,6726.36,0.0,13452.72,3533.59
ORD105161,2023-02-10,CUST2052,Smartphone Y,Electronics,South,1,23066.56,0.1,20759.9,3659.84
ORD102393,2023-02-10,CUST2163,Mouse,Office Supplies,South,2,889.04,0.15,1511.37,394.11
ORD107903,2023-02-10,CUST1561,Office Chair,Furniture,North,7,8672.92,0.1,54639.4,16640.49
ORD108119,2023-02-10,CUST1790,Office Chair,Furniture,West,3,8660.38,0.2,20784.91,5831.81
ORD100087,2023-02-10,CUST1600,Mouse,Office Supplies,West,1,907.14,0.0,907.14,237.71
ORD102306,2023-02-10,CUST3524,Keyboard,Office Supplies,South,3,1785.31,0.0,5355.93,1246.88
ORD100513,2023-02-10,CUST1813,Keyboard,Office Supplies,West,2,1825.02,0.1,3285.04,800.53
ORD110771,2023-02-10,CUST1099,Wireless Headphones,Accessories,West,2,4634.95,0.25,6952.42,1835.37
ORD108342,2023-02-10,CUST2749,Smart Watch,Accessories,North,2,6788.0,0.15,11539.6,3008.39
ORD102505,2023-02-10,CUST1289,Wireless Headphones,Accessories,East,2,4364.23,0.1,7855.61,2009.59
ORD111214,2023-02-10,CUST3918,Notebook Pack,Stationery,East,3,445.81,0.15,1136.82,432.96
ORD101000,2023-02-10,CUST3173,Laptop Pro 14,Electronics,North,3,80418.47,0.2,193004.33,38507.36
ORD107437,2023-02-10,CUST3720,Desk Lamp,Furniture,North,1,1758.84,0.1,1582.96,455.72
ORD105663,2023-02-11,CUST2035,Smartphone Y,Electronics,East,2,22385.56,0.1,40294.01,7152.96
ORD110626,2023-02-11,CUST2752,Laptop Pro 14,Electronics,South,1,82715.34,0.0,82715.34,16887.49
ORD105606,2023-02-11,CUST3353,Smartphone X,Electronics,North,2,34370.01,0.15,58429.02,10875.18
ORD101769,2023-02-11,CUST1827,Notebook Pack,Stationery,North,1,452.31,0.2,361.85,139.1
ORD109988,2023-02-11,CUST3705,Pen Set,Stationery,South,1,248.62,0.1,223.76,83.06
ORD108569,2023-02-11,CUST2435,Smartphone Y,Electronics,Central,3,21846.53,0.2,52431.67,10284.88
ORD107095,2023-02-11,CUST1998,Tablet Plus,Electronics,East,2,27789.09,0.25,41683.64,7685.23
ORD111401,2023-02-11,CUST1524,Bluetooth Speaker,Accessories,South,1,3249.97,0.1,2924.97,831.21
ORD108602,2023-02-11,CUST1703,Pen Set,Stationery,Central,7,261.36,0.0,1829.52,658.32
ORD100999,2023-02-11,CUST2905,Pen Set,Stationery,North,5,256.55,0.0,1282.75,481.18
ORD101051,2023-02-11,CUST2087,Study Table,Furniture,North,2,7104.87,0.05,13499.25,3652.56
ORD109298,2023-02-12,CUST2048,Smartphone Y,Electronics,West,7,21365.98,0.0,149561.86,27645.48
ORD103270,2023-02-12,CUST2646,Laptop Air 13,Electronics,South,1,69355.38,0.05,65887.61,12105.66
ORD107375,2023-02-12,CUST2629,Study Table,Furniture,West,3,7027.92,0.2,16867.01,4715.13
ORD107246,2023-02-12,CUST1236,Smart Watch,Accessories,West,1,6779.86,0.05,6440.87,1849.99
ORD101811,2023-02-12,CUST3097,Pen Set,Stationery,West,2,239.3,0.2,382.88,143.16
ORD104408,2023-02-12,CUST2994,Desk Lamp,Furniture,Central,4,1856.86,0.0,7427.44,2239.29
ORD111259,2023-02-12,CUST3058,Mouse,Office Supplies,Central,1,926.75,0.15,787.74,194.8
ORD100617,2023-02-12,CUST3521,Notebook Pack,Stationery,East,8,443.23,0.1,3191.26,1153.82
ORD101594,2023-02-12,CUST1004,Smart Watch,Accessories,West,6,6807.18,0.25,30632.31,8055.8
ORD101917,2023-02-12,CUST1381,Wireless Headphones,Accessories,South,2,4417.19,0.15,7509.22,2053.69
ORD103131,2023-02-12,CUST2366,Bookshelf,Furniture,East,2,5792.57,0.05,11005.88,3142.25
ORD102183,2023-02-12,CUST2370,Office Chair,Furniture,East,3,8558.3,0.05,24391.15,6765.65
ORD104094,2023-02-13,CUST1431,Pen Set,Stationery,South,6,254.96,0.0,1529.76,568.83
ORD108278,2023-02-13,CUST1199,Printer,Office Supplies,South,2,12606.11,0.25,18909.16,4506.93
ORD110284,2023-02-13,CUST1722,Bookshelf,Furniture,South,4,5339.52,0.0,21358.08,6433.68
ORD103525,2023-02-13,CUST1090,Tablet Plus,Electronics,West,4,27394.5,0.0,109578.0,21554.58
ORD111045,2023-02-13,CUST3336,Study Table,Furniture,East,2,7206.01,0.1,12970.82,3691.87
ORD109891,2023-02-13,CUST2329,Printer,Office Supplies,North,3,11650.81,0.1,31457.19,7291.39
ORD107912,2023-02-13,CUST2652,Wireless Headphones,Accessories,South,2,4132.1,0.25,6198.15,1560.91
ORD109275,2023-02-13,CUST2922,Laptop Pro 14,Electronics,West,1,88572.24,0.0,88572.24,16943.4
ORD109206,2023-02-13,CUST3091,Study Table,Furniture,North,1,7202.14,0.0,7202.14,2196.31
ORD102706,2023-02-14,CUST1765,Tablet Plus,Electronics,South,2,29225.08,0.05,55527.65,11039.87
ORD104781,2023-02-14,CUST1654,Tablet Plus,Electronics,Central,8,27211.01,0.05,206803.68,41733.81
ORD109400,2023-02-14,CUST1070,Printer,Office Supplies,West,1,12895.3,0.05,12250.53,3114.43
ORD105097,2023-02-14,CUST3422,Printer,Office Supplies,Central,3,12216.69,0.1,32985.06,8561.38
ORD105762,2023-02-14,CUST2184,Bookshelf,Furniture,North,2,5539.69,0.1,9971.44,2877.2
ORD105590,2023-02-14,CUST2848,Study Table,Furniture,West,1,7184.67,0.05,6825.44,2003.03
ORD104265,2023-02-14,CUST2245,Wireless Headphones,Accessories,South,2,4764.98,0.05,9053.46,2307.67
ORD106862,2023-02-14,CUST2650,Printer,Office Supplies,West,2,12580.8,0.15,21387.36,5436.4
ORD111430,2023-02-15,CUST3105,Smart Watch,Accessories,East,6,6760.94,0.0,40565.64,10794.28
ORD103254,2023-02-15,CUST2189,Wireless Headphones,Accessories,North,2,4238.56,0.1,7629.41,2196.39
ORD104483,2023-02-15,CUST3898,Notebook Pack,Stationery,Central,1,446.58,0.05,424.25,163.06
ORD111916,2023-02-15,CUST1644,Laptop Air 13,Electronics,East,3,66754.32,0.15,170223.52,32470.83
ORD107757,2023-02-15,CUST1471,Office Chair,Furniture,North,8,8942.56,0.25,53655.36,16619.27
ORD110468,2023-02-15,CUST3197,Bookshelf,Furniture,East,3,5333.15,0.15,13599.53,4114.44
ORD109224,2023-02-15,CUST1607,Study Table,Furniture,Central,2,6811.73,0.2,10898.77,3364.82
ORD110778,2023-02-15,CUST2175,Tablet Plus,Electronics,East,2,29325.93,0.1,52786.67,10881.29
ORD110318,2023-02-15,CUST1745,Bluetooth Speaker,Accessories,North,8,3239.5,0.1,23324.4,6394.04
ORD111228,2023-02-15,CUST1906,Office Chair,Furniture,East,1,8844.91,0.2,7075.93,2020.97
ORD109425,2023-02-15,CUST2699,Pen Set,Stationery,South,3,249.18,0.0,747.54,283.09
