Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit,Year,Month,Quarter,Day,Day_of_Week,Profit_Margin
ORD102839,2023-01-17,CUST1795,Study Table,Furniture,West,4,6579.86,0.1,23687.5,6783.22,2023,1,1,17,Tuesday,28.636284960422167
ORD106442,2023-01-17,CUST1211,Backpack,Stationery,West,2,1826.32,0.0,3652.64,1392.03,2023,1,1,17,Tuesday,38.11024354987078
ORD101888,2023-01-17,CUST2948,Laptop Pro 14,Electronics,West,1,79575.64,0.05,75596.86,13810.75,2023,1,1,17,Tuesday,18.268946620269677
ORD105755,2023-01-17,CUST2391,Backpack,Stationery,West,1,1854.34,0.1,1668.91,595.18,2023,1,1,17,Tuesday,35.66279787406151
ORD100242,2023-01-17,CUST1262,Study Table,Furniture,East,1,7602.59,0.25,5701.94,1609.16,2023,1,1,17,Tuesday,28.221272058281922
ORD107788,2023-01-17,CUST3302,Keyboard,Office Supplies,East,1,1856.82,0.2,1485.46,383.02,2023,1,1,17,Tuesday,25.78460544208528
ORD103445,2023-01-17,CUST2464,Keyboard,Office Supplies,North,2,1741.87,0.15,2961.18,723.02,2023,1,1,17,Tuesday,24.416617699700797
ORD101240,2023-01-17,CUST1055,Printer,Office Supplies,South,1,12409.27,0.0,12409.27,3226.5,2023,1,1,17,Tuesday,26.00072365255974
ORD103199,2023-01-17,CUST1991,Tablet Plus,Electronics,West,1,27666.36,0.1,24899.72,4405.52,2023,1,1,17,Tuesday,17.69305036361855
ORD104228,2023-01-17,CUST3855,Tablet Plus,Electronics,South,3,29368.42,0.0,88105.26,17017.31,2023,1,1,17,Tuesday,19.314749198856006
ORD111312,2023-01-17,CUST2944,Bookshelf,Furniture,West,7,5293.32,0.15,31495.25,9166.3,2023,1,1,17,Tuesday,29.10375374064343
ORD111510,2023-01-17,CUST2704,Notebook Pack,Stationery,South,4,487.37,0.0,1949.48,725.93,2023,1,1,17,Tuesday,37.23710938301495
ORD100261,2023-01-18,CUST3912,Mouse,Office Supplies,East,6,871.99,0.0,5231.94,1392.99,2023,1,1,18,Wednesday,26.624731934999257
ORD108277,2023-01-18,CUST3586,Pen Set,Stationery,Central,1,250.02,0.0,250.02,97.37,2023,1,1,18,Wednesday,38.94488440924726
ORD100916,2023-01-18,CUST3776,Laptop Pro 14,Electronics,East,1,83894.11,0.0,83894.11,15528.08,2023,1,1,18,Wednesday,18.509142060151778
ORD108701,2023-01-18,CUST2515,Desk Lamp,Furniture,East,1,1828.2,0.05,1736.79,524.16,2023,1,1,18,Wednesday,30.17981448534365
ORD106242,2023-01-18,CUST3776,Desk Lamp,Furniture,West,1,1695.96,0.0,1695.96,501.88,2023,1,1,18,Wednesday,29.59267907261964
ORD108660,2023-01-19,CUST2355,Wireless Headphones,Accessories,West,1,4376.52,0.1,3938.87,1068.01,2023,1,1,19,Thursday,27.114629322622985
ORD102481,2023-01-19,CUST3880,Laptop Pro 14,Electronics,South,1,85794.61,0.0,85794.61,15185.1,2023,1,1,19,Thursday,17.699363631351666
ORD105596,2023-01-19,CUST2248,Smart Watch,Accessories,West,1,6641.42,0.1,5977.28,1546.17,2023,1,1,19,Thursday,25.867451416028697
ORD108606,2023-01-19,CUST3917,Keyboard,Office Supplies,East,5,1780.49,0.2,7121.96,1838.62,2023,1,1,19,Thursday,25.816207897825876
ORD105643,2023-01-19,CUST2579,Study Table,Furniture,West,2,6981.09,0.1,12565.96,3745.48,2023,1,1,19,Thursday,29.80655676128207
ORD103637,2023-01-19,CUST2617,Bluetooth Speaker,Accessories,East,5,3220.58,0.1,14492.61,4083.23,2023,1,1,19,Thursday,28.17456620995114
ORD105321,2023-01-19,CUST1603,Laptop Air 13,Electronics,Central,2,62643.81,0.1,112758.86,21235.49,2023,1,1,19,Thursday,18.832657584512653
ORD101560,2023-01-19,CUST2787,Bookshelf,Furniture,Central,2,5923.97,0.2,9478.35,2822.09,2023,1,1,19,Thursday,29.774064051232546
ORD102082,2023-01-19,CUST1690,Backpack,Stationery,East,5,1827.62,0.1,8224.29,3034.55,2023,1,1,19,Thursday,36.89740998919056
ORD104086,2023-01-19,CUST1645,Tablet Plus,Electronics,South,1,26474.58,0.0,26474.58,5490.54,2023,1,1,19,Thursday,20.738912571984145
ORD102682,2023-01-19,CUST1523,Keyboard,Office Supplies,East,3,1723.7,0.0,5171.1,1218.13,2023,1,1,19,Thursday,23.55649668349094
ORD103179,2023-01-19,CUST1578,Pen Set,Stationery,West,1,253.5,0.0,253.5,98.11,2023,1,1,19,Thursday,38.70216962524655
ORD102009,2023-01-19,CUST1947,Printer,Office Supplies,East,3,11713.33,0.0,35139.99,8112.78,2023,1,1,19,Thursday,23.08702990524471
ORD108184,2023-01-19,CUST1094,Pen Set,Stationery,East,6,232.12,0.05,1323.08,515.21,2023,1,1,19,Thursday,38.94020013906945
ORD104574,2023-01-19,CUST3867,Pen Set,Stationery,North,7,252.49,0.05,1679.06,640.28,2023,1,1,19,Thursday,38.13324121830072
ORD107317,2023-01-19,CUST1885,Tablet Plus,Electronics,East,2,25511.59,0.0,51023.18,10108.84,2023,1,1,19,Thursday,19.812250040079824
ORD103425,2023-01-19,CUST2318,Tablet Plus,Electronics,East,4,29411.56,0.0,117646.24,20061.82,2023,1,1,19,Thursday,17.05266568655318
ORD100282,2023-01-20,CUST1954,Smartphone X,Electronics,North,1,31471.15,0.15,26750.48,4725.23,2023,1,1,20,Friday,17.664094251766695
ORD106798,2023-01-20,CUST3132,Study Table,Furniture,West,3,6984.21,0.0,20952.63,6032.12,2023,1,1,20,Friday,28.789321436020206
ORD109371,2023-01-20,CUST2729,Bookshelf,Furniture,South,1,5279.8,0.05,5015.81,1418.14,2023,1,1,20,Friday,28.273399510747016
ORD109232,2023-01-20,CUST2107,Laptop Air 13,Electronics,West,2,63684.17,0.05,120999.92,20896.5,2023,1,1,20,Friday,17.269846128823886
ORD103216,2023-01-20,CUST1235,Smartphone Y,Electronics,West,6,22778.67,0.0,136672.02,25609.05,2023,1,1,20,Friday,18.73759530297423
ORD107311,2023-01-20,CUST1544,Notebook Pack,Stationery,West,2,467.77,0.0,935.54,330.28,2023,1,1,20,Friday,35.3036748829553
ORD106461,2023-01-21,CUST3861,Smartphone Y,Electronics,East,1,22176.44,0.05,21067.62,4114.67,2023,1,1,21,Saturday,19.530777562914086
ORD102162,2023-01-21,CUST3888,Bookshelf,Furniture,South,2,5686.15,0.1,10235.07,3030.04,2023,1,1,21,Saturday,29.604487316647564
ORD106540,2023-01-21,CUST1826,Tablet Plus,Electronics,Central,3,27788.77,0.0,83366.31,15440.45,2023,1,1,21,Saturday,18.52121078646758
ORD111773,2023-01-21,CUST3333,Pen Set,Stationery,North,4,257.63,0.0,1030.52,360.91,2023,1,1,21,Saturday,35.022124752552116
ORD109474,2023-01-21,CUST2686,Wireless Headphones,Accessories,Central,2,4527.48,0.2,7243.97,2048.29,2023,1,1,21,Saturday,28.275793522060415
ORD101602,2023-01-21,CUST3185,Bookshelf,Furniture,South,3,5682.4,0.0,17047.2,4922.27,2023,1,1,21,Saturday,28.874360598808018
ORD103344,2023-01-21,CUST2676,Laptop Pro 14,Electronics,West,4,84204.22,0.25,252612.66,51729.83,2023,1,1,21,Saturday,20.47792458224382
ORD101449,2023-01-21,CUST2684,Office Chair,Furniture,Central,2,8544.84,0.05,16235.2,4579.39,2023,1,1,21,Saturday,28.206551197398245
ORD105902,2023-01-21,CUST3222,Smartphone X,Electronics,West,2,31940.83,0.1,57493.49,9988.26,2023,1,1,21,Saturday,17.37285386571593
ORD100033,2023-01-21,CUST3989,Pen Set,Stationery,South,7,252.53,0.1,1590.94,567.52,2023,1,1,21,Saturday,35.671992658428344
ORD101302,2023-01-21,CUST1718,Laptop Air 13,Electronics,West,6,64884.45,0.05,369841.36,65841.68,2023,1,1,21,Saturday,17.802681668702494
ORD104884,2023-01-21,CUST1429,Smartphone Y,Electronics,South,5,22385.84,0.1,100736.28,20003.72,2023,1,1,21,Saturday,19.857513102528703
ORD104782,2023-01-21,CUST2534,Smart Watch,Accessories,West,1,5980.61,0.0,5980.61,1623.3,2023,1,1,21,Saturday,27.142716211222602
ORD101882,2023-01-21,CUST1663,Smart Watch,Accessories,North,1,6320.79,0.1,5688.71,1480.39,2023,1,1,21,Saturday,26.023298779512405
ORD110290,2023-01-21,CUST2730,Notebook Pack,Stationery,East,1,422.55,0.0,422.55,148.97,2023,1,1,21,Saturday,35.25499940835404
ORD110654,2023-01-21,CUST3677,Smartphone X,Electronics,South,4,30795.11,0.05,117021.42,21328.38,2023,1,1,21,Saturday,18.226047846625004
ORD101393,2023-01-22,CUST1230,Backpack,Stationery,North,1,2008.13,0.2,1606.5,604.46,2023,1,1,22,Sunday,37.625894802365394
ORD106738,2023-01-22,CUST1582,Bookshelf,Furniture,East,4,5680.76,0.05,21586.89,6569.43,2023,1,1,22,Sunday,30.432498613741956
ORD104596,2023-01-22,CUST1671,Laptop Pro 14,Electronics,West,1,85259.72,0.0,85259.72,16566.29,2023,1,1,22,Sunday,19.430382834942456
ORD102673,2023-01-22,CUST1125,Notebook Pack,Stationery,North,5,468.02,0.1,2106.09,812.91,2023,1,1,22,Sunday,38.598065609731776
ORD111802,2023-01-22,CUST3215,Desk Lamp,Furniture,West,1,1810.2,0.1,1629.18,474.2,2023,1,1,22,Sunday,29.106667157711243
ORD104044,2023-01-22,CUST3289,Laptop Air 13,Electronics,East,1,64282.21,0.0,64282.21,13030.19,2023,1,1,22,Sunday,20.270289400442206
ORD103211,2023-01-22,CUST3078,Bluetooth Speaker,Accessories,South,4,3243.34,0.05,12324.69,3378.92,2023,1,1,22,Sunday,27.41586198111271
ORD100017,2023-01-22,CUST1194,Printer,Office Supplies,Central,1,12168.54,0.05,11560.11,3003.1,2023,1,1,22,Sunday,25.978126505716638
ORD102192,2023-01-22,CUST3737,Pen Set,Stationery,North,5,249.23,0.1,1121.53,428.69,2023,1,1,22,Sunday,38.22367658466559
ORD101268,2023-01-22,CUST2309,Laptop Pro 14,Electronics,North,2,89945.51,0.0,179891.02,32203.97,2023,1,1,22,Sunday,17.901933070366717
ORD102539,2023-01-23,CUST3993,Smartphone Y,Electronics,North,2,21697.78,0.1,39056.0,8195.21,2023,1,1,23,Monday,20.983229209340433
ORD102785,2023-01-23,CUST3409,Printer,Office Supplies,North,2,11590.7,0.2,18545.12,4648.51,2023,1,1,23,Monday,25.065947268068367
ORD102010,2023-01-23,CUST1784,Pen Set,Stationery,Central,3,251.46,0.0,754.38,277.07,2023,1,1,23,Monday,36.72817412974893
ORD100358,2023-01-23,CUST3717,Notebook Pack,Stationery,East,3,434.09,0.05,1237.16,435.01,2023,1,1,23,Monday,35.16198389860648
ORD100834,2023-01-23,CUST2621,Backpack,Stationery,South,1,1725.06,0.1,1552.55,578.4,2023,1,1,23,Monday,37.25483881356478
ORD111051,2023-01-23,CUST1121,Wireless Headphones,Accessories,East,6,4360.72,0.2,20931.46,5285.11,2023,1,1,23,Monday,25.24960036232542
ORD110746,2023-01-23,CUST2704,Printer,Office Supplies,West,3,12653.51,0.1,34164.48,8022.68,2023,1,1,23,Monday,23.48251751526732
ORD111320,2023-01-23,CUST1348,Office Chair,Furniture,North,1,8521.97,0.1,7669.77,2238.68,2023,1,1,23,Monday,29.18835897295486
ORD111197,2023-01-23,CUST2123,Smartphone Y,Electronics,North,6,22147.83,0.0,132886.98,25902.96,2023,1,1,23,Monday,19.492473980520888
ORD107845,2023-01-23,CUST2774,Keyboard,Office Supplies,West,7,1843.3,0.0,12903.1,3173.93,2023,1,1,23,Monday,24.59819733242399
ORD107020,2023-01-23,CUST1029,Keyboard,Office Supplies,West,4,1852.03,0.05,7037.71,1860.66,2023,1,1,23,Monday,26.438429545974472
ORD106851,2023-01-23,CUST2114,Study Table,Furniture,Central,1,7067.7,0.2,5654.16,1557.88,2023,1,1,23,Monday,27.552810673910894
ORD111736,2023-01-23,CUST1424,Bookshelf,Furniture,East,2,5598.01,0.15,9516.62,2833.52,2023,1,1,23,Monday,29.77443672228165
ORD107279,2023-01-23,CUST3227,Bookshelf,Furniture,Central,1,5300.19,0.15,4505.16,1232.89,2023,1,1,23,Monday,27.366175674115905
ORD108203,2023-01-24,CUST1486,Keyboard,Office Supplies,West,4,1749.23,0.0,6996.92,1633.25,2023,1,1,24,Tuesday,23.342413519091256
ORD108271,2023-01-24,CUST1790,Desk Lamp,Furniture,West,1,1794.2,0.15,1525.07,445.21,2023,1,1,24,Tuesday,29.192758365189796
ORD101429,2023-01-24,CUST3134,Smartphone Y,Electronics,West,5,21583.35,0.1,97125.08,19789.43,2023,1,1,24,Tuesday,20.37520072055539
ORD107084,2023-01-24,CUST1822,Mouse,Office Supplies,South,2,889.95,0.15,1512.92,370.02,2023,1,1,24,Tuesday,24.457340771488244
ORD111308,2023-01-24,CUST1368,Bluetooth Speaker,Accessories,West,4,3041.93,0.0,12167.72,3328.12,2023,1,1,24,Tuesday,27.352042946418887
ORD109015,2023-01-24,CUST1979,Desk Lamp,Furniture,West,3,1722.05,0.25,3874.61,1068.64,2023,1,1,24,Tuesday,27.580582303767347
ORD100886,2023-01-25,CUST2859,Study Table,Furniture,North,3,6858.29,0.05,19546.13,5743.84,2023,1,1,25,Wednesday,29.386072844087295
ORD105639,2023-01-25,CUST3395,Desk Lamp,Furniture,East,1,1688.89,0.05,1604.45,441.24,2023,1,1,25,Wednesday,27.501012808127395
ORD101052,2023-01-25,CUST3332,Smartphone X,Electronics,East,5,33715.41,0.05,160148.2,30138.43,2023,1,1,25,Wednesday,18.81908757013816
ORD108298,2023-01-25,CUST3928,Smart Watch,Accessories,West,2,6510.93,0.05,12370.77,3337.74,2023,1,1,25,Wednesday,26.980858911773474
ORD103458,2023-01-25,CUST1770,Smart Watch,Accessories,East,2,7110.29,0.05,13509.55,3420.86,2023,1,1,25,Wednesday,25.32179088126548
ORD110810,2023-01-25,CUST3055,Desk Lamp,Furniture,North,2,1782.55,0.25,2673.82,811.77,2023,1,1,25,Wednesday,30.359934475768746
ORD109976,2023-01-25,CUST1318,Notebook Pack,Stationery,North,1,441.45,0.1,397.3,141.78,2023,1,1,25,Wednesday,35.68587968789328
ORD103246,2023-01-25,CUST2646,Mouse,Office Supplies,West,6,901.9,0.2,4329.12,1132.79,2023,1,1,25,Wednesday,26.16674982444469
ORD110037,2023-01-25,CUST2694,Printer,Office Supplies,West,2,12415.71,0.15,21106.71,4910.8,2023,1,1,25,Wednesday,23.266534670727935
ORD109497,2023-01-25,CUST1671,Printer,Office Supplies,East,5,12829.01,0.25,48108.79,11335.44,2023,1,1,25,Wednesday,23.562097487797967
ORD107725,2023-01-25,CUST2163,Wireless Headphones,Accessories,North,2,4140.83,0.25,6211.24,1623.66,2023,1,1,25,Wednesday,26.140674003902603
ORD106492,2023-01-25,CUST2468,Study Table,Furniture,North,6,7227.28,0.1,39027.31,11694.48,2023,1,1,25,Wednesday,29.964863066401453
ORD100689,2023-01-25,CUST2911,Printer,Office Supplies,South,3,12042.32,0.15,30707.92,8063.11,2023,1,1,25,Wednesday,26.25742805113469
ORD105378,2023-01-25,CUST3488,Laptop Pro 14,Electronics,East,3,85933.37,0.0,257800.11,45447.61,2023,1,1,25,Wednesday,17.629011097008455
ORD102690,2023-01-25,CUST1021,Notebook Pack,Stationery,Central,1,450.78,0.0,450.78,161.76,2023,1,1,25,Wednesday,35.8844669239984
ORD104071,2023-01-26,CUST3775,Notebook Pack,Stationery,North,1,463.54,0.15,394.01,140.52,2023,1,1,26,Thursday,35.66406943986193
ORD105463,2023-01-26,CUST2699,Study Table,Furniture,East,7,6626.8,0.1,41748.84,12732.06,2023,1,1,26,Thursday,30.496799432032123
ORD107104,2023-01-26,CUST3404,Smartphone Y,Electronics,North,3,22722.53,0.0,68167.59,12701.7,2023,1,1,26,Thursday,18.63304834452854
ORD108948,2023-01-26,CUST1760,Tablet Plus,Electronics,North,1,29193.23,0.05,27733.57,4969.04,2023,1,1,26,Thursday,17.91705864048516
ORD109608,2023-01-26,CUST2918,Tablet Plus,Electronics,West,4,27080.92,0.0,108323.68,19663.3,2023,1,1,26,Thursday,18.15235597608944
ORD106186,2023-01-26,CUST3120,Smartphone Y,Electronics,South,5,21536.39,0.0,107681.95,21294.01,2023,1,1,26,Thursday,19.774911208424438
ORD110921,2023-01-26,CUST1909,Notebook Pack,Stationery,North,2,440.32,0.0,880.64,338.45,2023,1,1,26,Thursday,38.43227652616279
ORD109065,2023-01-26,CUST3041,Keyboard,Office Supplies,Central,6,1785.62,0.2,8570.98,2251.5,2023,1,1,26,Thursday,26.26887473777795
ORD108538,2023-01-26,CUST2978,Pen Set,Stationery,West,2,255.05,0.05,484.6,176.12,2023,1,1,26,Thursday,36.34337598018985
ORD102894,2023-01-26,CUST2431,Tablet Plus,Electronics,North,1,27772.75,0.2,22218.2,4018.4,2023,1,1,26,Thursday,18.08607357931786
ORD106220,2023-01-26,CUST2144,Bookshelf,Furniture,South,4,5648.3,0.05,21463.54,5809.6,2023,1,1,26,Thursday,27.067296447836657
ORD109225,2023-01-26,CUST1147,Laptop Air 13,Electronics,North,1,64561.88,0.1,58105.69,9898.0,2023,1,1,26,Thursday,17.034476313765484
ORD102423,2023-01-26,CUST2757,Notebook Pack,Stationery,West,4,443.94,0.2,1420.61,536.43,2023,1,1,26,Thursday,37.76053948655859
ORD100230,2023-01-27,CUST2110,Study Table,Furniture,Central,4,7050.87,0.15,23972.96,6771.96,2023,1,1,27,Friday,28.248326447797854
ORD111173,2023-01-27,CUST1949,Office Chair,Furniture,West,8,8708.3,0.05,66183.08,18392.68,2023,1,1,27,Friday,27.79060750874695
ORD109406,2023-01-27,CUST3111,Tablet Plus,Electronics,South,1,26781.23,0.05,25442.17,4630.79,2023,1,1,27,Friday,18.201238337767574
ORD104253,2023-01-27,CUST1085,Printer,Office Supplies,South,4,12656.13,0.0,50624.52,12154.04,2023,1,1,27,Friday,24.008207880292005
ORD106221,2023-01-27,CUST1425,Laptop Pro 14,Electronics,East,1,88878.78,0.2,71103.02,14418.58,2023,1,1,27,Friday,20.27843543073135
ORD109103,2023-01-27,CUST3920,Bookshelf,Furniture,North,1,5491.21,0.15,4667.53,1313.21,2023,1,1,27,Friday,28.135009308992124
ORD111203,2023-01-27,CUST3133,Desk Lamp,Furniture,East,1,1728.52,0.05,1642.09,456.7,2023,1,1,27,Friday,27.812117484425336
ORD103602,2023-01-27,CUST2173,Tablet Plus,Electronics,East,2,28474.14,0.15,48406.04,10063.79,2023,1,1,27,Friday,20.790360045977735
ORD109164,2023-01-27,CUST2819,Tablet Plus,Electronics,East,3,27526.78,0.0,82580.34,16802.58,2023,1,1,27,Friday,20.346949407086484
ORD110194,2023-01-27,CUST2577,Smart Watch,Accessories,South,6,6384.29,0.25,28729.3,7813.51,2023,1,1,27,Friday,27.197007932668043
ORD101007,2023-01-27,CUST2907,Keyboard,Office Supplies,West,1,1868.64,0.05,1775.21,412.18,2023,1,1,27,Friday,23.21866145413782
ORD105102,2023-01-27,CUST1237,Mouse,Office Supplies,North,3,955.18,0.15,2435.71,580.88,2023,1,1,27,Friday,23.848487709949048
ORD111322,2023-01-27,CUST1439,Printer,Office Supplies,South,2,12400.26,0.0,24800.52,5926.28,2023,1,1,27,Friday,23.895789281837637
ORD104749,2023-01-28,CUST1138,Desk Lamp,Furniture,East,1,1749.42,0.1,1574.48,481.45,2023,1,1,28,Saturday,30.578349677353795
ORD107870,2023-01-28,CUST1118,Desk Lamp,Furniture,North,1,1825.85,0.0,1825.85,542.34,2023,1,1,28,Saturday,29.70342580168141
ORD110936,2023-01-28,CUST3741,Laptop Air 13,Electronics,East,1,64015.04,0.05,60814.29,12333.37,2023,1,1,28,Saturday,20.280381469552633
ORD101473,2023-01-28,CUST1425,Smart Watch,Accessories,Central,5,6521.8,0.15,27717.65,7183.24,2023,1,1,28,Saturday,25.915761256816506
ORD100665,2023-01-28,CUST1145,Mouse,Office Supplies,Central,5,874.46,0.0,4372.3,1046.79,2023,1,1,28,Saturday,23.941403837797036
ORD109239,2023-01-28,CUST1519,Mouse,Office Supplies,North,1,851.68,0.25,638.76,161.8,2023,1,1,28,Saturday,25.330327509549754
ORD110796,2023-01-28,CUST2080,Laptop Air 13,Electronics,Central,3,65712.55,0.0,197137.65,36378.5,2023,1,1,28,Saturday,18.453349727969265
ORD100681,2023-01-28,CUST1905,Bluetooth Speaker,Accessories,South,3,3229.93,0.15,8236.32,2196.41,2023,1,1,28,Saturday,26.667370864658004
ORD102181,2023-01-28,CUST2018,Smartphone X,Electronics,East,2,34787.62,0.0,69575.24,14361.86,2023,1,1,28,Saturday,20.642199725074608
ORD104619,2023-01-29,CUST3905,Laptop Air 13,Electronics,North,3,65039.9,0.25,146339.78,25605.4,2023,1,1,29,Sunday,17.497224609740428
ORD106924,2023-01-29,CUST2872,Office Chair,Furniture,North,6,8472.6,0.0,50835.6,14976.51,2023,1,1,29,Sunday,29.460673228997003
ORD101025,2023-01-29,CUST1265,Study Table,Furniture,Central,1,7355.18,0.15,6251.9,1773.7,2023,1,1,29,Sunday,28.370575345095094
ORD108515,2023-01-29,CUST3507,Bluetooth Speaker,Accessories,West,1,2982.11,0.15,2534.79,651.08,2023,1,1,29,Sunday,25.685757005511306
ORD101123,2023-01-29,CUST2387,Mouse,Office Supplies,East,3,903.27,0.05,2574.32,612.96,2023,1,1,29,Sunday,23.810559681780045
ORD105898,2023-01-29,CUST2454,Printer,Office Supplies,Central,4,12225.19,0.05,46455.72,11658.29,2023,1,1,29,Sunday,25.09548877942264
ORD100456,2023-01-29,CUST3264,Printer,Office Supplies,South,6,11868.98,0.1,64092.49,15538.14,2023,1,1,29,Sunday,24.243308381371982
ORD106297,2023-01-29,CUST1088,Tablet Plus,Electronics,North,8,25163.42,0.1,181176.62,36976.54,2023,1,1,29,Sunday,20.409112389887834
ORD100993,2023-01-29,CUST1925,Smart Watch,Accessories,East,5,6540.12,0.1,29430.54,8024.23,2023,1,1,29,Sunday,27.264977129199803
ORD110264,2023-01-29,CUST1508,Wireless Headphones,Accessories,East,1,4789.79,0.0,4789.79,1332.05,2023,1,1,29,Sunday,27.810196271652828
ORD106304,2023-01-29,CUST3196,Printer,Office Supplies,Central,2,12791.35,0.0,25582.7,6236.31,2023,1,1,29,Sunday,24.377059497238367
ORD104436,2023-01-29,CUST3126,Printer,Office Supplies,East,1,12487.38,0.15,10614.27,2653.41,2023,1,1,29,Sunday,24.99851614854342
ORD101893,2023-01-29,CUST3656,Bluetooth Speaker,Accessories,South,5,3281.22,0.0,16406.1,4746.4,2023,1,1,29,Sunday,28.93070260451905
ORD108418,2023-01-29,CUST3806,Keyboard,Office Supplies,Central,2,1780.74,0.1,3205.33,833.05,2023,1,1,29,Sunday,25.989523699587874
ORD110627,2023-01-29,CUST2577,Mouse,Office Supplies,West,1,923.15,0.15,784.68,180.6,2023,1,1,29,Sunday,23.01575164398226
ORD101281,2023-01-29,CUST2191,Desk Lamp,Furniture,South,2,1691.02,0.05,3212.94,984.28,2023,1,1,29,Sunday,30.634870243453033
ORD107560,2023-01-30,CUST3157,Smartphone Y,Electronics,West,1,22147.51,0.1,19932.76,3542.78,2023,1,1,30,Monday,17.77365502820483
ORD104175,2023-01-30,CUST2829,Wireless Headphones,Accessories,South,2,4480.02,0.15,7616.03,2034.21,2023,1,1,30,Monday,26.709584914975387
ORD110085,2023-01-30,CUST2922,Backpack,Stationery,West,1,1765.09,0.2,1412.07,514.48,2023,1,1,30,Monday,36.43445438257311
ORD104334,2023-01-30,CUST2149,Office Chair,Furniture,West,3,8795.56,0.0,26386.68,8017.32,2023,1,1,30,Monday,30.383966455802696
ORD111796,2023-01-30,CUST3566,Notebook Pack,Stationery,South,4,469.36,0.0,1877.44,680.94,2023,1,1,30,Monday,36.26960115902506
ORD104021,2023-01-30,CUST3032,Pen Set,Stationery,West,2,243.21,0.0,486.42,171.15,2023,1,1,30,Monday,35.185642037745154
ORD110075,2023-01-31,CUST1323,Pen Set,Stationery,West,7,245.37,0.1,1545.83,591.08,2023,1,1,31,Tuesday,38.237063583964606
ORD102731,2023-01-31,CUST2177,Office Chair,Furniture,West,2,8128.69,0.05,15444.51,4446.77,2023,1,1,31,Tuesday,28.791913760941597
ORD111996,2023-01-31,CUST3150,Bookshelf,Furniture,South,1,5362.2,0.1,4825.98,1480.43,2023,1,1,31,Tuesday,30.676256428746086
ORD111568,2023-01-31,CUST2289,Backpack,Stationery,West,3,1774.12,0.1,4790.12,1722.48,2023,1,1,31,Tuesday,35.95901564052675
ORD102806,2023-01-31,CUST1076,Smartphone Y,Electronics,South,3,22044.18,0.1,59519.29,10543.15,2023,1,1,31,Tuesday,17.71383697621393
ORD103761,2023-01-31,CUST2191,Office Chair,Furniture,Central,7,8229.11,0.0,57603.77,17552.14,2023,1,1,31,Tuesday,30.470470943134455
ORD111865,2023-01-31,CUST2101,Bluetooth Speaker,Accessories,South,2,3096.25,0.2,4954.0,1339.68,2023,1,1,31,Tuesday,27.042389987888576
ORD106172,2023-01-31,CUST1025,Bluetooth Speaker,Accessories,West,1,3192.15,0.1,2872.94,758.93,2023,1,1,31,Tuesday,26.416493209047175
ORD105974,2023-01-31,CUST1218,Office Chair,Furniture,North,3,9001.72,0.2,21604.13,6050.02,2023,1,1,31,Tuesday,28.003997383833557
