Quantity,Unit_Price,Discount,Year,Month,Quarter,Day,Day_of_Week_Number,Gross_Sales,Discount_Amount,Net_Unit_Price,Category,Region,Sales
6,901.9,0.2,2023,1,1,25,2,5411.4,1082.28,721.52,Office Supplies,West,4329.12
2,12415.71,0.15,2023,1,1,25,2,24831.42,3724.7129999999997,10553.355,Office Supplies,West,21106.71
5,12829.01,0.25,2023,1,1,25,2,64145.05,16036.2625,9621.758,Office Supplies,East,48108.79
2,4140.83,0.25,2023,1,1,25,2,8281.66,2070.415,3105.62,Accessories,North,6211.24
6,7227.28,0.1,2023,1,1,25,2,43363.68,4336.368,6504.551666666666,Furniture,North,39027.31
3,12042.32,0.15,2023,1,1,25,2,36126.96,5419.044,10235.973333333333,Office Supplies,South,30707.92
3,85933.37,0.0,2023,1,1,25,2,257800.11,0.0,85933.37,Electronics,East,257800.11
1,450.78,0.0,2023,1,1,25,2,450.78,0.0,450.78,Stationery,Central,450.78
1,463.54,0.15,2023,1,1,26,3,463.54,69.531,394.01,Stationery,North,394.01
7,6626.8,0.1,2023,1,1,26,3,46387.6,4638.76,5964.12,Furniture,East,41748.84
3,22722.53,0.0,2023,1,1,26,3,68167.59,0.0,22722.53,Electronics,North,68167.59
1,29193.23,0.05,2023,1,1,26,3,29193.23,1459.6615000000002,27733.57,Electronics,North,27733.57
4,27080.92,0.0,2023,1,1,26,3,108323.68,0.0,27080.92,Electronics,West,108323.68
5,21536.39,0.0,2023,1,1,26,3,107681.95,0.0,21536.39,Electronics,South,107681.95
2,440.32,0.0,2023,1,1,26,3,880.64,0.0,440.32,Stationery,North,880.64
6,1785.62,0.2,2023,1,1,26,3,10713.72,2142.744,1428.4966666666667,Office Supplies,Central,8570.98
2,255.05,0.05,2023,1,1,26,3,510.1,25.505000000000003,242.3,Stationery,West,484.6
1,27772.75,0.2,2023,1,1,26,3,27772.75,5554.55,22218.2,Electronics,North,22218.2
4,5648.3,0.05,2023,1,1,26,3,22593.2,1129.66,5365.885,Furniture,South,21463.54
1,64561.88,0.1,2023,1,1,26,3,64561.88,6456.188,58105.69,Electronics,North,58105.69
4,443.94,0.2,2023,1,1,26,3,1775.76,355.15200000000004,355.1525,Stationery,West,1420.61
4,7050.87,0.15,2023,1,1,27,4,28203.48,4230.522,5993.24,Furniture,Central,23972.96
8,8708.3,0.05,2023,1,1,27,4,69666.4,3483.3199999999997,8272.885,Furniture,West,66183.08
1,26781.23,0.05,2023,1,1,27,4,26781.23,1339.0615,25442.17,Electronics,South,25442.17
4,12656.13,0.0,2023,1,1,27,4,50624.52,0.0,12656.13,Office Supplies,South,50624.52
1,88878.78,0.2,2023,1,1,27,4,88878.78,17775.756,71103.02,Electronics,East,71103.02
1,5491.21,0.15,2023,1,1,27,4,5491.21,823.6815,4667.53,Furniture,North,4667.53
1,1728.52,0.05,2023,1,1,27,4,1728.52,86.426,1642.09,Furniture,East,1642.09
2,28474.14,0.15,2023,1,1,27,4,56948.28,8542.242,24203.02,Electronics,East,48406.04
3,27526.78,0.0,2023,1,1,27,4,82580.34,0.0,27526.78,Electronics,East,82580.34
6,6384.29,0.25,2023,1,1,27,4,38305.74,9576.435,4788.216666666666,Accessories,South,28729.3
1,1868.64,0.05,2023,1,1,27,4,1868.64,93.43200000000002,1775.21,Office Supplies,West,1775.21
3,955.18,0.15,2023,1,1,27,4,2865.54,429.83099999999996,811.9033333333333,Office Supplies,North,2435.71
2,12400.26,0.0,2023,1,1,27,4,24800.52,0.0,12400.26,Office Supplies,South,24800.52
1,1749.42,0.1,2023,1,1,28,5,1749.42,174.942,1574.48,Furniture,East,1574.48
1,1825.85,0.0,2023,1,1,28,5,1825.85,0.0,1825.85,Furniture,North,1825.85
1,64015.04,0.05,2023,1,1,28,5,64015.04,3200.7520000000004,60814.29,Electronics,East,60814.29
5,6521.8,0.15,2023,1,1,28,5,32609.0,4891.349999999999,5543.530000000001,Accessories,Central,27717.65
5,874.46,0.0,2023,1,1,28,5,4372.3,0.0,874.46,Office Supplies,Central,4372.3
1,851.68,0.25,2023,1,1,28,5,851.68,212.92,638.76,Office Supplies,North,638.76
3,65712.55,0.0,2023,1,1,28,5,197137.65000000002,0.0,65712.55,Electronics,Central,197137.65
3,3229.93,0.15,2023,1,1,28,5,9689.789999999999,1453.4684999999997,2745.44,Accessories,South,8236.32
2,34787.62,0.0,2023,1,1,28,5,69575.24,0.0,34787.62,Electronics,East,69575.24
3,65039.9,0.25,2023,1,1,29,6,195119.7,48779.925,48779.926666666666,Electronics,North,146339.78
6,8472.6,0.0,2023,1,1,29,6,50835.600000000006,0.0,8472.6,Furniture,North,50835.6
1,7355.18,0.15,2023,1,1,29,6,7355.18,1103.277,6251.9,Furniture,Central,6251.9
1,2982.11,0.15,2023,1,1,29,6,2982.11,447.3165,2534.79,Accessories,West,2534.79
3,903.27,0.05,2023,1,1,29,6,2709.81,135.4905,858.1066666666667,Office Supplies,East,2574.32
4,12225.19,0.05,2023,1,1,29,6,48900.76,2445.038,11613.93,Office Supplies,Central,46455.72
6,11868.98,0.1,2023,1,1,29,6,71213.88,7121.388000000001,10682.081666666667,Office Supplies,South,64092.49
8,25163.42,0.1,2023,1,1,29,6,201307.36,20130.736,22647.0775,Electronics,North,181176.62
5,6540.12,0.1,2023,1,1,29,6,32700.6,3270.06,5886.108,Accessories,East,29430.54
1,4789.79,0.0,2023,1,1,29,6,4789.79,0.0,4789.79,Accessories,East,4789.79
2,12791.35,0.0,2023,1,1,29,6,25582.7,0.0,12791.35,Office Supplies,Central,25582.7
1,12487.38,0.15,2023,1,1,29,6,12487.38,1873.1069999999997,10614.27,Office Supplies,East,10614.27
5,3281.22,0.0,2023,1,1,29,6,16406.1,0.0,3281.22,Accessories,South,16406.1
2,1780.74,0.1,2023,1,1,29,6,3561.48,356.148,1602.665,Office Supplies,Central,3205.33
1,923.15,0.15,2023,1,1,29,6,923.15,138.4725,784.68,Office Supplies,West,784.68
2,1691.02,0.05,2023,1,1,29,6,3382.04,169.102,1606.47,Furniture,South,3212.94
1,22147.51,0.1,2023,1,1,30,0,22147.51,2214.7509999999997,19932.76,Electronics,West,19932.76
2,4480.02,0.15,2023,1,1,30,0,8960.04,1344.006,3808.015,Accessories,South,7616.03
1,1765.09,0.2,2023,1,1,30,0,1765.09,353.01800000000003,1412.07,Stationery,West,1412.07
3,8795.56,0.0,2023,1,1,30,0,26386.68,0.0,8795.56,Furniture,West,26386.68
4,469.36,0.0,2023,1,1,30,0,1877.44,0.0,469.36,Stationery,South,1877.44
2,243.21,0.0,2023,1,1,30,0,486.42,0.0,243.21,Stationery,West,486.42
7,245.37,0.1,2023,1,1,31,1,1717.5900000000001,171.75900000000001,220.83285714285714,Stationery,West,1545.83
2,8128.69,0.05,2023,1,1,31,1,16257.38,812.869,7722.255,Furniture,West,15444.51
1,5362.2,0.1,2023,1,1,31,1,5362.2,536.22,4825.98,Furniture,South,4825.98
3,1774.12,0.1,2023,1,1,31,1,5322.36,532.236,1596.7066666666667,Stationery,West,4790.12
3,22044.18,0.1,2023,1,1,31,1,66132.54000000001,6613.254000000001,19839.763333333332,Electronics,South,59519.29
7,8229.11,0.0,2023,1,1,31,1,57603.770000000004,0.0,8229.109999999999,Furniture,Central,57603.77
2,3096.25,0.2,2023,1,1,31,1,6192.5,1238.5,2477.0,Accessories,South,4954.0
1,3192.15,0.1,2023,1,1,31,1,3192.15,319.21500000000003,2872.94,Accessories,West,2872.94
3,9001.72,0.2,2023,1,1,31,1,27005.159999999996,5401.031999999999,7201.376666666667,Furniture,North,21604.13
1,13136.33,0.05,2023,1,1,31,1,13136.33,656.8165,12479.51,Office Supplies,Central,12479.51
2,5272.87,0.25,2023,1,1,31,1,10545.74,2636.435,3954.65,Furniture,East,7909.3
1,260.58,0.15,2023,2,1,1,2,260.58,39.086999999999996,221.49,Stationery,East,221.49
1,444.4,0.0,2023,2,1,1,2,444.4,0.0,444.4,Stationery,West,444.4
4,8964.6,0.0,2023,2,1,1,2,35858.4,0.0,8964.6,Furniture,East,35858.4
5,3218.8,0.1,2023,2,1,1,2,16094.0,1609.4,2896.92,Accessories,East,14484.6
2,254.1,0.1,2023,2,1,1,2,508.2,50.82,228.69,Stationery,South,457.38
4,21977.83,0.15,2023,2,1,1,2,87911.32,13186.698,18681.155,Electronics,North,74724.62
3,11927.18,0.0,2023,2,1,1,2,35781.54,0.0,11927.18,Office Supplies,South,35781.54
3,6976.07,0.0,2023,2,1,1,2,20928.21,0.0,6976.07,Furniture,East,20928.21
2,8193.84,0.15,2023,2,1,1,2,16387.68,2458.152,6964.765,Furniture,Central,13929.53
5,933.75,0.15,2023,2,1,1,2,4668.75,700.3125,793.688,Office Supplies,Central,3968.44
3,22227.38,0.15,2023,2,1,1,2,66682.14,10002.321,18893.273333333334,Electronics,Central,56679.82
3,84860.93,0.1,2023,2,1,1,2,254582.78999999998,25458.279,76374.83666666667,Electronics,South,229124.51
2,3242.83,0.25,2023,2,1,2,3,6485.66,1621.415,2432.12,Accessories,South,4864.24
2,8589.72,0.1,2023,2,1,2,3,17179.44,1717.944,7730.75,Furniture,North,15461.5
4,29833.92,0.0,2023,2,1,2,3,119335.68,0.0,29833.92,Electronics,North,119335.68
6,32851.36,0.1,2023,2,1,2,3,197108.16,19710.816000000003,29566.22333333333,Electronics,West,177397.34
1,1821.92,0.25,2023,2,1,2,3,1821.92,455.48,1366.44,Furniture,West,1366.44
1,444.02,0.2,2023,2,1,3,4,444.02,88.804,355.22,Stationery,South,355.22
1,5769.06,0.05,2023,2,1,3,4,5769.06,288.45300000000003,5480.61,Furniture,South,5480.61
2,6125.75,0.1,2023,2,1,3,4,12251.5,1225.15,5513.175,Accessories,West,11026.35
1,484.4,0.15,2023,2,1,3,4,484.4,72.66,411.74,Stationery,South,411.74
3,6952.62,0.15,2023,2,1,3,4,20857.86,3128.679,5909.7266666666665,Furniture,North,17729.18
7,1864.95,0.05,2023,2,1,3,4,13054.65,652.7325000000001,1771.702857142857,Stationery,North,12401.92
5,264.92,0.1,2023,2,1,3,4,1324.6000000000001,132.46,238.42800000000003,Stationery,West,1192.14
4,1827.63,0.0,2023,2,1,3,4,7310.52,0.0,1827.63,Furniture,Central,7310.52
6,6781.97,0.2,2023,2,1,4,5,40691.82,8138.3640000000005,5425.576666666667,Furniture,West,32553.46
3,4180.32,0.0,2023,2,1,4,5,12540.96,0.0,4180.32,Accessories,South,12540.96
3,450.41,0.0,2023,2,1,4,5,1351.23,0.0,450.41,Stationery,West,1351.23
5,3295.67,0.0,2023,2,1,4,5,16478.35,0.0,3295.6699999999996,Accessories,East,16478.35
5,22473.28,0.1,2023,2,1,4,5,112366.4,11236.64,20225.951999999997,Electronics,West,101129.76
2,31441.17,0.1,2023,2,1,4,5,62882.34,6288.234,28297.055,Electronics,South,56594.11
4,836.17,0.15,2023,2,1,4,5,3344.68,501.70199999999994,710.745,Office Supplies,South,2842.98
1,864.22,0.05,2023,2,1,4,5,864.22,43.211000000000006,821.01,Office Supplies,East,821.01
4,1790.0,0.1,2023,2,1,4,5,7160.0,716.0,1611.0,Office Supplies,West,6444.0
8,1789.77,0.05,2023,2,1,5,6,14318.16,715.908,1700.28125,Stationery,South,13602.25
2,12035.16,0.15,2023,2,1,5,6,24070.32,3610.548,10229.885,Office Supplies,North,20459.77
5,4585.76,0.0,2023,2,1,5,6,22928.800000000003,0.0,4585.76,Accessories,East,22928.8
1,6729.2,0.0,2023,2,1,5,6,6729.2,0.0,6729.2,Furniture,West,6729.2
4,914.9,0.1,2023,2,1,5,6,3659.6,365.96000000000004,823.41,Office Supplies,West,3293.64
2,6339.54,0.2,2023,2,1,5,6,12679.08,2535.8160000000003,5071.63,Accessories,North,10143.26
1,3408.31,0.0,2023,2,1,5,6,3408.31,0.0,3408.31,Accessories,East,3408.31
5,1762.82,0.0,2023,2,1,5,6,8814.1,0.0,1762.8200000000002,Furniture,North,8814.1
3,66253.57,0.1,2023,2,1,5,6,198760.71000000002,19876.071000000004,59628.21333333334,Electronics,West,178884.64
8,1885.48,0.15,2023,2,1,5,6,15083.84,2262.576,1602.6575,Office Supplies,North,12821.26
3,21849.97,0.0,2023,2,1,6,0,65549.91,0.0,21849.97,Electronics,West,65549.91
5,3346.33,0.2,2023,2,1,6,0,16731.65,3346.3300000000004,2677.064,Accessories,South,13385.32
7,6245.48,0.1,2023,2,1,6,0,43718.36,4371.836,5620.931428571428,Accessories,East,39346.52
3,8636.67,0.1,2023,2,1,6,0,25910.010000000002,2591.001,7773.003333333333,Furniture,West,23319.01
1,3484.62,0.15,2023,2,1,6,0,3484.62,522.693,2961.93,Accessories,West,2961.93
4,66501.52,0.15,2023,2,1,6,0,266006.08,39900.912000000004,56526.2925,Electronics,West,226105.17
4,85835.92,0.0,2023,2,1,6,0,343343.68,0.0,85835.92,Electronics,South,343343.68
2,12562.25,0.1,2023,2,1,7,1,25124.5,2512.4500000000003,11306.025,Office Supplies,East,22612.05
1,3319.09,0.05,2023,2,1,7,1,3319.09,165.95450000000002,3153.14,Accessories,Central,3153.14
2,31324.66,0.15,2023,2,1,7,1,62649.32,9397.398,26625.96,Electronics,West,53251.92
2,4383.88,0.15,2023,2,1,7,1,8767.76,1315.164,3726.3,Accessories,South,7452.6
6,31469.15,0.0,2023,2,1,7,1,188814.90000000002,0.0,31469.149999999998,Electronics,North,188814.9
2,6437.36,0.1,2023,2,1,7,1,12874.72,1287.472,5793.625,Accessories,South,11587.25
4,913.89,0.0,2023,2,1,7,1,3655.56,0.0,913.89,Office Supplies,West,3655.56
1,1687.28,0.1,2023,2,1,7,1,1687.28,168.728,1518.55,Office Supplies,East,1518.55
1,4651.44,0.15,2023,2,1,8,2,4651.44,697.7159999999999,3953.72,Accessories,West,3953.72
4,12176.06,0.0,2023,2,1,8,2,48704.24,0.0,12176.06,Office Supplies,North,48704.24
3,21378.93,0.25,2023,2,1,8,2,64136.79,16034.1975,16034.196666666665,Electronics,West,48102.59
7,7036.71,0.1,2023,2,1,8,2,49256.97,4925.697,6333.038571428571,Furniture,West,44331.27
2,6552.2,0.2,2023,2,1,8,2,13104.4,2620.88,5241.76,Accessories,East,10483.52
2,27403.73,0.05,2023,2,1,8,2,54807.46,2740.373,26033.545,Electronics,East,52067.09
2,84324.77,0.15,2023,2,1,8,2,168649.54,25297.431,71676.055,Electronics,South,143352.11
8,3210.63,0.15,2023,2,1,8,2,25685.04,3852.756,2729.035,Accessories,South,21832.28
2,1872.82,0.05,2023,2,1,8,2,3745.64,187.282,1779.18,Stationery,East,3558.36
3,4427.37,0.25,2023,2,1,8,2,13282.11,3320.5275,3320.5266666666666,Accessories,West,9961.58
1,3164.15,0.1,2023,2,1,8,2,3164.15,316.415,2847.74,Accessories,Central,2847.74
3,247.72,0.2,2023,2,1,8,2,743.16,148.632,198.17666666666665,Stationery,West,594.53
2,1826.43,0.05,2023,2,1,9,3,3652.86,182.64300000000003,1735.11,Furniture,South,3470.22
5,6840.78,0.0,2023,2,1,9,3,34203.9,0.0,6840.780000000001,Accessories,West,34203.9
2,13213.36,0.05,2023,2,1,9,3,26426.72,1321.3360000000002,12552.69,Office Supplies,East,25105.38
3,5645.3,0.0,2023,2,1,9,3,16935.9,0.0,5645.3,Furniture,South,16935.9
4,57419.89,0.1,2023,2,1,9,3,229679.56,22967.956000000002,51677.9,Electronics,South,206711.6
2,66692.43,0.15,2023,2,1,9,3,133384.86,20007.728999999996,56688.565,Electronics,North,113377.13
5,5226.19,0.15,2023,2,1,9,3,26130.949999999997,3919.6424999999995,4442.262000000001,Furniture,East,22211.31
2,1887.96,0.15,2023,2,1,9,3,3775.92,566.388,1604.765,Stationery,North,3209.53
2,8497.22,0.05,2023,2,1,9,3,16994.44,849.722,8072.36,Furniture,West,16144.72
2,6726.36,0.0,2023,2,1,9,3,13452.72,0.0,6726.36,Accessories,East,13452.72
1,23066.56,0.1,2023,2,1,10,4,23066.56,2306.6560000000004,20759.9,Electronics,South,20759.9
2,889.04,0.15,2023,2,1,10,4,1778.08,266.712,755.685,Office Supplies,South,1511.37
7,8672.92,0.1,2023,2,1,10,4,60710.44,6071.044000000001,7805.628571428571,Furniture,North,54639.4
3,8660.38,0.2,2023,2,1,10,4,25981.14,5196.228,6928.303333333333,Furniture,West,20784.91
1,907.14,0.0,2023,2,1,10,4,907.14,0.0,907.14,Office Supplies,West,907.14
3,1785.31,0.0,2023,2,1,10,4,5355.93,0.0,1785.3100000000002,Office Supplies,South,5355.93
2,1825.02,0.1,2023,2,1,10,4,3650.04,365.004,1642.52,Office Supplies,West,3285.04
2,4634.95,0.25,2023,2,1,10,4,9269.9,2317.475,3476.21,Accessories,West,6952.42
2,6788.0,0.15,2023,2,1,10,4,13576.0,2036.3999999999999,5769.8,Accessories,North,11539.6
2,4364.23,0.1,2023,2,1,10,4,8728.46,872.846,3927.805,Accessories,East,7855.61
3,445.81,0.15,2023,2,1,10,4,1337.43,200.6145,378.94,Stationery,East,1136.82
3,80418.47,0.2,2023,2,1,10,4,241255.41,48251.082,64334.776666666665,Electronics,North,193004.33
1,1758.84,0.1,2023,2,1,10,4,1758.84,175.88400000000001,1582.96,Furniture,North,1582.96
2,22385.56,0.1,2023,2,1,11,5,44771.12,4477.112,20147.005,Electronics,East,40294.01
1,82715.34,0.0,2023,2,1,11,5,82715.34,0.0,82715.34,Electronics,South,82715.34
2,34370.01,0.15,2023,2,1,11,5,68740.02,10311.003,29214.51,Electronics,North,58429.02
1,452.31,0.2,2023,2,1,11,5,452.31,90.462,361.85,Stationery,North,361.85
1,248.62,0.1,2023,2,1,11,5,248.62,24.862000000000002,223.76,Stationery,South,223.76
3,21846.53,0.2,2023,2,1,11,5,65539.59,13107.918,17477.22333333333,Electronics,Central,52431.67
2,27789.09,0.25,2023,2,1,11,5,55578.18,13894.545,20841.82,Electronics,East,41683.64
1,3249.97,0.1,2023,2,1,11,5,3249.97,324.997,2924.97,Accessories,South,2924.97
7,261.36,0.0,2023,2,1,11,5,1829.52,0.0,261.36,Stationery,Central,1829.52
5,256.55,0.0,2023,2,1,11,5,1282.75,0.0,256.55,Stationery,North,1282.75
2,7104.87,0.05,2023,2,1,11,5,14209.74,710.4870000000001,6749.625,Furniture,North,13499.25
7,21365.98,0.0,2023,2,1,12,6,149561.86,0.0,21365.98,Electronics,West,149561.86
1,69355.38,0.05,2023,2,1,12,6,69355.38,3467.7690000000002,65887.61,Electronics,South,65887.61
3,7027.92,0.2,2023,2,1,12,6,21083.760000000002,4216.752,5622.336666666666,Furniture,West,16867.01
1,6779.86,0.05,2023,2,1,12,6,6779.86,338.993,6440.87,Accessories,West,6440.87
2,239.3,0.2,2023,2,1,12,6,478.6,95.72000000000001,191.44,Stationery,West,382.88
4,1856.86,0.0,2023,2,1,12,6,7427.44,0.0,1856.86,Furniture,Central,7427.44
1,926.75,0.15,2023,2,1,12,6,926.75,139.0125,787.74,Office Supplies,Central,787.74
8,443.23,0.1,2023,2,1,12,6,3545.84,354.58400000000006,398.9075,Stationery,East,3191.26
6,6807.18,0.25,2023,2,1,12,6,40843.08,10210.77,5105.385,Accessories,West,30632.31
2,4417.19,0.15,2023,2,1,12,6,8834.38,1325.157,3754.61,Accessories,South,7509.22
2,5792.57,0.05,2023,2,1,12,6,11585.14,579.257,5502.94,Furniture,East,11005.88
3,8558.3,0.05,2023,2,1,12,6,25674.899999999998,1283.745,8130.383333333334,Furniture,East,24391.15
6,254.96,0.0,2023,2,1,13,0,1529.76,0.0,254.96,Stationery,South,1529.76
2,12606.11,0.25,2023,2,1,13,0,25212.22,6303.055,9454.58,Office Supplies,South,18909.16
4,5339.52,0.0,2023,2,1,13,0,21358.08,0.0,5339.52,Furniture,South,21358.08
4,27394.5,0.0,2023,2,1,13,0,109578.0,0.0,27394.5,Electronics,West,109578.0
2,7206.01,0.1,2023,2,1,13,0,14412.02,1441.2020000000002,6485.41,Furniture,East,12970.82
3,11650.81,0.1,2023,2,1,13,0,34952.43,3495.2430000000004,10485.73,Office Supplies,North,31457.19
2,4132.1,0.25,2023,2,1,13,0,8264.2,2066.05,3099.075,Accessories,South,6198.15
1,88572.24,0.0,2023,2,1,13,0,88572.24,0.0,88572.24,Electronics,West,88572.24
1,7202.14,0.0,2023,2,1,13,0,7202.14,0.0,7202.14,Furniture,North,7202.14
2,29225.08,0.05,2023,2,1,14,1,58450.16,2922.5080000000003,27763.825,Electronics,South,55527.65
8,27211.01,0.05,2023,2,1,14,1,217688.08,10884.404,25850.46,Electronics,Central,206803.68
1,12895.3,0.05,2023,2,1,14,1,12895.3,644.765,12250.53,Office Supplies,West,12250.53
3,12216.69,0.1,2023,2,1,14,1,36650.07,3665.007,10995.019999999999,Office Supplies,Central,32985.06
2,5539.69,0.1,2023,2,1,14,1,11079.38,1107.9379999999999,4985.72,Furniture,North,9971.44
1,7184.67,0.05,2023,2,1,14,1,7184.67,359.23350000000005,6825.44,Furniture,West,6825.44
2,4764.98,0.05,2023,2,1,14,1,9529.96,476.498,4526.73,Accessories,South,9053.46
2,12580.8,0.15,2023,2,1,14,1,25161.6,3774.24,10693.68,Office Supplies,West,21387.36
6,6760.94,0.0,2023,2,1,15,2,40565.64,0.0,6760.94,Accessories,East,40565.64
2,4238.56,0.1,2023,2,1,15,2,8477.12,847.7120000000001,3814.705,Accessories,North,7629.41
1,446.58,0.05,2023,2,1,15,2,446.58,22.329,424.25,Stationery,Central,424.25
3,66754.32,0.15,2023,2,1,15,2,200262.96000000002,30039.444000000003,56741.17333333333,Electronics,East,170223.52
8,8942.56,0.25,2023,2,1,15,2,71540.48,17885.12,6706.92,Furniture,North,53655.36
3,5333.15,0.15,2023,2,1,15,2,15999.449999999999,2399.9174999999996,4533.176666666667,Furniture,East,13599.53
2,6811.73,0.2,2023,2,1,15,2,13623.46,2724.692,5449.385,Furniture,Central,10898.77
2,29325.93,0.1,2023,2,1,15,2,58651.86,5865.186000000001,26393.335,Electronics,East,52786.67
8,3239.5,0.1,2023,2,1,15,2,25916.0,2591.6000000000004,2915.55,Accessories,North,23324.4
1,8844.91,0.2,2023,2,1,15,2,8844.91,1768.982,7075.93,Furniture,East,7075.93
3,249.18,0.0,2023,2,1,15,2,747.54,0.0,249.17999999999998,Stationery,South,747.54
2,1841.11,0.2,2023,2,1,15,2,3682.22,736.444,1472.89,Furniture,Central,2945.78
4,29868.13,0.0,2023,2,1,16,3,119472.52,0.0,29868.13,Electronics,East,119472.52
2,13183.45,0.05,2023,2,1,16,3,26366.9,1318.3450000000003,12524.28,Office Supplies,East,25048.56
2,253.48,0.0,2023,2,1,16,3,506.96,0.0,253.48,Stationery,East,506.96
1,34375.02,0.05,2023,2,1,16,3,34375.02,1718.751,32656.27,Electronics,North,32656.27
7,6272.74,0.0,2023,2,1,16,3,43909.18,0.0,6272.74,Accessories,West,43909.18
1,454.9,0.15,2023,2,1,16,3,454.9,68.235,386.66,Stationery,North,386.66
3,27161.28,0.1,2023,2,1,16,3,81483.84,8148.384,24445.153333333335,Electronics,West,73335.46
3,32135.69,0.1,2023,2,1,16,3,96407.06999999999,9640.707,28922.12,Electronics,Central,86766.36
2,447.66,0.05,2023,2,1,16,3,895.32,44.766000000000005,425.275,Stationery,East,850.55
1,8633.86,0.1,2023,2,1,16,3,8633.86,863.3860000000001,7770.47,Furniture,West,7770.47
3,3212.56,0.0,2023,2,1,16,3,9637.68,0.0,3212.56,Accessories,West,9637.68
4,892.95,0.2,2023,2,1,16,3,3571.8,714.3600000000001,714.36,Office Supplies,West,2857.44
6,12515.87,0.0,2023,2,1,16,3,75095.22,0.0,12515.87,Office Supplies,West,75095.22
2,907.91,0.05,2023,2,1,16,3,1815.82,90.791,862.515,Office Supplies,North,1725.03
5,430.61,0.1,2023,2,1,17,4,2153.05,215.30500000000004,387.548,Stationery,West,1937.74
6,1747.39,0.1,2023,2,1,17,4,10484.34,1048.434,1572.6516666666666,Furniture,North,9435.91
2,20769.7,0.0,2023,2,1,17,4,41539.4,0.0,20769.7,Electronics,Central,41539.4
5,22646.0,0.05,2023,2,1,17,4,113230.0,5661.5,21513.7,Electronics,West,107568.5
1,1773.93,0.05,2023,2,1,18,5,1773.93,88.69650000000001,1685.23,Furniture,Central,1685.23
2,1789.72,0.0,2023,2,1,18,5,3579.44,0.0,1789.72,Office Supplies,South,3579.44
1,8410.75,0.1,2023,2,1,18,5,8410.75,841.075,7569.68,Furniture,West,7569.68
3,4537.39,0.0,2023,2,1,18,5,13612.170000000002,0.0,4537.39,Accessories,West,13612.17
2,467.0,0.1,2023,2,1,18,5,934.0,93.4,420.3,Stationery,South,840.6
1,1817.86,0.1,2023,2,1,18,5,1817.86,181.786,1636.07,Stationery,North,1636.07
5,2874.04,0.1,2023,2,1,18,5,14370.2,1437.0200000000002,2586.636,Accessories,West,12933.18
3,62531.07,0.0,2023,2,1,18,5,187593.21,0.0,62531.07,Electronics,Central,187593.21
4,21528.54,0.05,2023,2,1,18,5,86114.16,4305.7080000000005,20452.1125,Electronics,South,81808.45
2,8331.78,0.05,2023,2,1,18,5,16663.56,833.1780000000001,7915.19,Furniture,North,15830.38
1,239.99,0.1,2023,2,1,18,5,239.99,23.999000000000002,215.99,Stationery,West,215.99
5,6964.66,0.25,2023,2,1,18,5,34823.3,8705.825,5223.496,Furniture,East,26117.48
2,3221.28,0.1,2023,2,1,18,5,6442.56,644.2560000000001,2899.15,Accessories,West,5798.3
3,5280.34,0.15,2023,2,1,18,5,15841.02,2376.153,4488.29,Furniture,East,13464.87
3,8633.35,0.1,2023,2,1,19,6,25900.050000000003,2590.0050000000006,7770.013333333333,Furniture,West,23310.04
1,884.54,0.1,2023,2,1,19,6,884.54,88.45400000000001,796.09,Office Supplies,East,796.09
4,895.32,0.25,2023,2,1,19,6,3581.28,895.32,671.49,Office Supplies,North,2685.96
2,65186.96,0.15,2023,2,1,19,6,130373.92,19556.088,55408.915,Electronics,West,110817.83
3,30554.02,0.25,2023,2,1,19,6,91662.06,22915.515,22915.513333333332,Electronics,West,68746.54
2,899.19,0.2,2023,2,1,19,6,1798.38,359.67600000000004,719.35,Office Supplies,North,1438.7
1,434.13,0.0,2023,2,1,19,6,434.13,0.0,434.13,Stationery,West,434.13
